body,idPrestataire,isRead,title,idTransaction,updatedAt,uid,createdAt
Transaction de M./Mme Ngandeu pour M./Mme ,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous êtes liés a une transaction,vHMXN9PcmnFuxjip8FfB1709467071215,1709467217086,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1709467151000
Votre mobile money a été crédité.,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement finalisé,cjf9Uws3k4MSpoOODNwo1709475267219,1709495216276,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1709495210000
"M./Mme Ngandeu, Dhoola vous remercie pour votre confiance.",Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction Initiée,LIX0eDpBzCMADN3RmLSp1716027842129,1716027938877,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1716027906000
"M./Mme Ngandeu, Dhoola vous remercie pour votre confiance.",Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction Initiée,BUxyFTLsg4NYgIn7L2at1714832101654,1714832331413,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1714832277000
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407143,PlcvDibwhoOUMgAfAs85NB1ReMZ2,1714834407143
Transaction FINALISÉE par le Prestataire,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,La prestation a été REALISÉE par le prestataire HOUSE INNOVATION/IT SERVICES/DOUALA,UCzTPuVoAeJoOv8hdDnF1710780971911,1711463265647,914umpyeZkY5lglo8KGumeZWF002,1711454494140
Transaction pour M./Mme kamssu a échoué,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement échoué,TvxbAf6QXq03OYr5j4ii1709553075052,1709555288930,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709553282000
Transaction de M./Mme Ngandeu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous avez reçu une transaction,7Z6oUXAdpQWu3iOjN0H51716027206503,1719478559536,914umpyeZkY5lglo8KGumeZWF002,1716027257000
Transaction FINALISÉE par le Prestataire,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,La prestation a été REALISÉE par le prestataire HOUSE INNOVATION/IT SERVICES/DOUALA,uOekcgQLKxORtGK11N3m1710782054941,1712672072381,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1712672052157
Transaction de M./Mme Ngandeu pour M./Mme ,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous êtes liés a une transaction,EPmnuQmfHIfe2EfYInGm1709474790296,1709476240433,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1709474898000
Transaction de M./Mme Ngandeu pour M./Mme kamssu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous êtes liés a une transaction,1Vv4z1DsYsnvfya13THS1714827782236,1714828835236,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1714828133000
Transaction de M./Mme Ngandeu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous avez reçu une transaction,IY34zjAhWsy6WoHSOPNe1711019198351,1711463265648,914umpyeZkY5lglo8KGumeZWF002,1711019291000
"M./Mme Ngandeu, Dhoola vous remercie pour votre confiance.",Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction Initiée,yhkRFKLG30o9Pae8vRCb1709660291699,1709660470630,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709660460000
Transaction de M./Mme Ngandeu pour M./Mme kamssu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous êtes liés a une transaction,9B0VaYTMMOZec8mm8u0Q1712935621919,1712936013159,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1712935720000
"M./Mme Ngandeu, Dhoola vous remercie pour votre confiance.",Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction Initiée,AFZrq5WE0SImq590hmEs1709661056763,1709661160519,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709661147000
Le prestataire a reçu le paiement. Merci d'utiliser Dhoola ,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement reçu par le Prestataire,EtMM9a62IEbH5Z3lseYO1706890693829,1706953468927,914umpyeZkY5lglo8KGumeZWF002,1706890992000
La transaction a été REFUSÉE par le prestataire House Innovation/IT Services/Douala,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction REFUSÉE par le Prestataire,pf7Q38Csui5N2hh1CgUx1709549153128,1709550926671,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709550901000
Transaction de M./Mme  pour M./Mme ,,False,Vous êtes liés a une transaction,J6MVW2c1vchc1NMrLWjz1720103633119,1720103891000,,1720103891000
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407123,RwL58H9R2HWnx1fEUHcszXgRssO2,1714834407123
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182548,1Wrun8XqrDMtnIjMbuTamEWCW7P2,1714834182548
La transaction a été REFUSÉE par le prestataire House Innovation/IT Services/Douala,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction REFUSÉE par le Prestataire,OAMBR40ICkAECQaJXDNY1709634746333,1709736186458,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709736000000
"M./Mme Ngandeu, Dhoola vous remercie pour votre confiance.",Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction Initiée,O8ggrSkD0oxdxvvCZmBa1715963433281,1715963549004,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1715963519000
Transaction de M./Mme Ngandeu pour M./Mme Ngandeu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous êtes liés a une transaction,6qJ0M81O26HvXs80LYQ51709541246816,1709542024175,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1709541369000
Le prestataire a reçu le paiement. Merci d'utiliser Dhoola ,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement reçu par le Prestataire,AOpbBhTnMDPSJgpaQfAk1709922753729,1710578040401,914umpyeZkY5lglo8KGumeZWF002,1709924918000
vous pouvez envoyer le code d’identification à votre bénéficiaire en utilisant le bouton de partage de la transaction. Cliquez ici pour accéder à la transaction!,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Astuce Dhoola,JC2i5LcOhg46flxLoMT41715785514284,1715785632794,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1715785577000
Transaction pour M./Mme kamssu a échoué,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement échoué,TvxbAf6QXq03OYr5j4ii1709553075052,1709555288931,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709553277000
"M./Mme Ngandeu, Dhoola vous remercie pour votre confiance.",Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction Initiée,uOekcgQLKxORtGK11N3m1710782054941,1710782197499,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1710782189000
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182517,Sfv2AJL4X5cxK6ypUMipoVJmaVH2,1714834182517
"M./Mme Ngandeu, Dhoola vous remercie pour votre confiance.",Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction Initiée,OBnlDrXOKOV00ppw6lK11709390842637,1709390971897,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709390951000
vous pouvez envoyer le code d’identification à votre bénéficiaire en utilisant le bouton de partage de la transaction. Cliquez ici pour accéder à la transaction!,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Astuce Dhoola,tQwD2hUNTlKO0fDRCgpW1717243070100,1717243169795,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1717243149000
"M./Mme Ngandeu, Dhoola vous remercie pour votre confiance.",Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction Initiée,7Z6oUXAdpQWu3iOjN0H51716027206503,1716027263196,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1716027257000
Transaction FINALISÉE par le Prestataire,6vKFwEf8eMRFjjSNrjJhssgZ15X2,True,La prestation a été REALISÉE par le prestataire SANTA LUCIA AKWA NORD,Bw0kMM74d6aQnmuaF48c1707397474032,1707399045647,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1707398386243
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407121,l5WR3wxFLpg8iutm8QDgj22XGQz1,1714834407121
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407124,iWUaYcgE9sbeohqVXnnxF3pN6DZ2,1714834407124
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182553,S5Ecyoyqb4RfGFQHQJdCnOP0JYs2,1714834182553
L'équipe Dhoola vous souhaite un excellent week-end!,,True,Bon Week-end ,,1715022295511,uXAgoC9mauMMGQMahyxiuHhGnGJ3,1714834407126
Transaction FINALISÉE par le Prestataire,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,La prestation a été REALISÉE par le prestataire HOUSE INNOVATION/IT SERVICES/DOUALA,4G5Sz9LAZOtjqrmBNJD61706719509508,1706953468928,914umpyeZkY5lglo8KGumeZWF002,1706889937240
Transaction de M./Mme Ngandeu pour M./Mme kamssu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous êtes liés a une transaction,HAIehgFGuM0Wzg6KgTx61715951345414,1715963630399,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1715951442000
Transaction pour M./Mme kamssu a échoué,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement échoué,TvxbAf6QXq03OYr5j4ii1709553075052,1709555288930,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709555072000
Votre mobile money a été crédité.,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement finalisé,wZXnA8aOnYvuMdvqMkqR1706716623082,1707511690308,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1706889522000
Transaction de M./Mme Ngandeu pour M./Mme kamssu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous êtes liés a une transaction,OBnlDrXOKOV00ppw6lK11709390842637,1709460818602,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1709390951000
Transaction de M./Mme Ngandeu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,False,Vous avez reçu une transaction,OeGwTf0qc3lOV2B7LUyF1721053418248,1721060514000,914umpyeZkY5lglo8KGumeZWF002,1721060514000
Votre mobile money a été crédité.,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement finalisé,tt6LK6DGESZJXB9V1ROk1709736239768,1709918417959,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1709916838000
Transaction de M./Mme Ngandeu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous avez reçu une transaction,OAMBR40ICkAECQaJXDNY1709634746333,1710578040401,914umpyeZkY5lglo8KGumeZWF002,1709634813000
vous pouvez envoyer le code d’identification à votre bénéficiaire en utilisant le bouton de partage de la transaction. Cliquez ici pour accéder à la transaction!,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Astuce Dhoola,3XEYqtsMUX6f1nhovv4t1714828472070,1714828715407,qMHVQGPKvNMdZLX8YnPH29ZYoyG3,1714828601000
Transaction de M./Mme Ngandeu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous avez reçu une transaction,4G5Sz9LAZOtjqrmBNJD61706719509508,1706723962820,914umpyeZkY5lglo8KGumeZWF002,1706723920000
Le prestataire a reçu le paiement. Merci d'utiliser Dhoola ,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement reçu par le Prestataire,EtMM9a62IEbH5Z3lseYO1706890693829,1706973317247,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1706891051000
Le prestataire a reçu le paiement. Merci d'utiliser Dhoola ,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement reçu par le Prestataire,4G5Sz9LAZOtjqrmBNJD61706719509508,1706953468927,914umpyeZkY5lglo8KGumeZWF002,1706890002000
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182547,K2NIBRxFOZdHhkSNgCn6kZmt1xn1,1714834182547
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182547,AojXxrysK0TqscEl1OsNZMRWhKu2,1714834182547
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182551,rrGuub1URTQixhbKC69qAItcUYI2,1714834182551
Transaction de M./Mme Ngandeu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous avez reçu une transaction,wZXnA8aOnYvuMdvqMkqR1706716623082,1706717411027,914umpyeZkY5lglo8KGumeZWF002,1706716674000
Votre mobile money a été crédité.,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement finalisé,fw07RwRkAumA0GQFtC2p1709923871354,1709925220281,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1709925163000
"M./Mme Ngandeu, Dhoola vous remercie pour votre confiance.",Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction Initiée,C3BbIr7bgiF38swEdA3H1717774628781,1717774754498,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1717774738000
vous pouvez envoyer le code d’identification à votre bénéficiaire en utilisant le bouton de partage de la transaction. Cliquez ici pour accéder à la transaction!,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Astuce Dhoola,gdGooY5HQdD9SbfPTluz1720104283512,1720104961685,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1720104360000
Transaction pour M./Mme kamssu a échoué,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement échoué,TvxbAf6QXq03OYr5j4ii1709553075052,1709555288930,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709555067000
Le prestataire a reçu le paiement. Merci d'utiliser Dhoola ,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement reçu par le Prestataire,9B0VaYTMMOZec8mm8u0Q1712935621919,1712936225822,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1712936210000
vous pouvez envoyer le code d’identification à votre bénéficiaire en utilisant le bouton de partage de la transaction. Cliquez ici pour accéder à la transaction!,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Astuce Dhoola,WGaIWYTuMNFNFnuxTdva1715785590140,1715785811535,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1715785663000
"M./Mme , Dhoola vous remercie pour votre confiance.",,False,Transaction Initiée,J6MVW2c1vchc1NMrLWjz1720103633119,1720103891000,,1720103891000
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407131,PTXcqJReYhOyeFCoEcNu8Vx0Hsw2,1714834407131
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182488,7LaYbgSOXCSVER4pvyuaOdzKDlo2,1714834182488
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407151,HibhgKyDDbectPtKlb9fRLOrN0r1,1714834407151
La transaction a été REFUSÉE par le prestataire House Innovation/IT Services/Douala,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction REFUSÉE par le Prestataire,6Iaf6vg4MC1ss4TIAOe91709735322204,1709736186459,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709735915000
Transaction de M./Mme Ngandeu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous avez reçu une transaction,JC2i5LcOhg46flxLoMT41715785514284,1715786525024,914umpyeZkY5lglo8KGumeZWF002,1715785578000
Transaction pour M./Mme kamssu a échoué,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement échoué,TvxbAf6QXq03OYr5j4ii1709553075052,1709555288930,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709555077000
"M./Mme Ngandeu, Dhoola vous remercie pour votre confiance.",Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction Initiée,UtWDUx5RzYwUA2OxJZze1709634810423,1709634947732,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709634937000
Transaction de M./Mme Ngandeu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous avez reçu une transaction,DCCvRkwzcWFbZzzlGPRG1706777578175,1706777962216,SF41IxDyM4RSbTEsLNV1TP7JhdE2,1706777925000
"M./Mme Ngandeu, Dhoola vous remercie pour votre confiance.",Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction Initiée,cjf9Uws3k4MSpoOODNwo1709475267219,1709475387643,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709475373000
Le prestataire a reçu le paiement. Merci d'utiliser Dhoola ,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement reçu par le Prestataire,PLOtUCA7uvU7RdZb0qBN1706119676875,1707327570318,914umpyeZkY5lglo8KGumeZWF002,1707124747000
"M./Mme Ngandeu, Dhoola vous remercie pour votre confiance.",Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction Initiée,gdGooY5HQdD9SbfPTluz1720104283512,1720104961685,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1720104360000
Transaction de M./Mme Ngandeu pour M./Mme kamssu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous êtes liés a une transaction,OeGwTf0qc3lOV2B7LUyF1721053418248,1721208733686,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1721060513000
Transaction de M./Mme Ngandeu pour M./Mme kamssu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous êtes liés a une transaction,IY34zjAhWsy6WoHSOPNe1711019198351,1711463265648,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1711019291000
Transaction de M./Mme Ngandeu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous avez reçu une transaction,PLOtUCA7uvU7RdZb0qBN1706119676875,1706626294331,914umpyeZkY5lglo8KGumeZWF002,1706623968000
"M./Mme Ngandeu, Dhoola vous remercie pour votre confiance.",Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction Initiée,9B0VaYTMMOZec8mm8u0Q1712935621919,1712935836310,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1712935720000
"M./Mme Ngandeu, Dhoola vous remercie pour votre confiance.",Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction Initiée,bHAgXoqp5c5HpVoxpeZC1714833555358,1714833652279,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1714833644000
Votre mobile money a été crédité.,6vKFwEf8eMRFjjSNrjJhssgZ15X2,True,Paiement finalisé,Bw0kMM74d6aQnmuaF48c1707397474032,1707398667022,6vKFwEf8eMRFjjSNrjJhssgZ15X2,1707398565000
Votre mobile money a été crédité.,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement finalisé,9oD5opqsjjvyMH2F1pvF1709472887491,1709474175488,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1709474079000
"M./Mme Ngandeu, Dhoola vous remercie pour votre confiance.",Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction Initiée,HAIehgFGuM0Wzg6KgTx61715951345414,1715951461306,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1715951442000
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182547,6nds8NpTeSYCD11eya7apzXNDv83,1714834182547
Vous avez reçu une DEMANDE de paiement,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Demande de Ngandeu,9uds9me4Ka3VsQwTRHYI1706777536188,1706777740469,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1706777550243
Transaction pour M./Mme kamssu a échoué,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement échoué,TvxbAf6QXq03OYr5j4ii1709553075052,1709555288930,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709553287000
"M./Mme Ngandeu, Dhoola vous remercie pour votre confiance.",Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction Initiée,7e2rQKAPpKDyPcd3AOx31710780850130,1710781025978,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1710780988000
Transaction de M./Mme Ngandeu pour M./Mme ,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous êtes liés a une transaction,AFZrq5WE0SImq590hmEs1709661056763,1709918417961,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1709661147000
Le prestataire a reçu le paiement. Merci d'utiliser Dhoola ,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement reçu par le Prestataire,9B0VaYTMMOZec8mm8u0Q1712935621919,1713033006668,914umpyeZkY5lglo8KGumeZWF002,1712936210000
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407182,YLOvSG04IQXOFciNja729zGkl6r2,1714834407182
Transaction de M./Mme Ngandeu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous avez reçu une transaction,UCzTPuVoAeJoOv8hdDnF1710780971911,1711463265648,914umpyeZkY5lglo8KGumeZWF002,1710781052000
La transaction a été REFUSÉE par le prestataire House Innovation/IT Services/Douala,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction REFUSÉE par le Prestataire,z2g1CCJD2KFl17BTW3kL1709472998552,1709474300753,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709473448000
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182488,jrQ41D77qReD2YuLLnNv0VCoKpB3,1714834182488
Transaction pour M./Mme kamssu a échoué,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement échoué,IY34zjAhWsy6WoHSOPNe1711019198351,1711463265647,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1711453599000
Visitez votre application afin de découvrir nos nouveaux prestataires.,,True,Nouveaux Prestataires,,1715022295511,uXAgoC9mauMMGQMahyxiuHhGnGJ3,1714834182518
L'équipe Dhoola vous souhaite un excellent week-end!,,False,Bon Week-end ,,1714834407196,3gbCf2oks0g46HIJ5BdwTngJpQ12,1714834407196
Visitez votre application afin de découvrir nos nouveaux prestataires.,,False,Nouveaux Prestataires,,1714834182525,st2wQgTQJ2YAq0F9wY9Y7ra33x13,1714834182525
Le prestataire a reçu le paiement. Merci d'utiliser Dhoola ,6vKFwEf8eMRFjjSNrjJhssgZ15X2,True,Paiement reçu par le Prestataire,Bw0kMM74d6aQnmuaF48c1707397474032,1707511690308,914umpyeZkY5lglo8KGumeZWF002,1707398554000
"M./Mme Ngandeu, Dhoola vous remercie pour votre confiance.",Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction Initiée,cwM09NjNpLfLzosfKGNW1716028023248,1716030733527,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1716028103000
Transaction de M./Mme Ngandeu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous avez reçu une transaction,TvxbAf6QXq03OYr5j4ii1709553075052,1709579698770,914umpyeZkY5lglo8KGumeZWF002,1709553133000
Transaction de M./Mme Ngandeu pour M./Mme kamssu,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous êtes liés a une transaction,tQwD2hUNTlKO0fDRCgpW1717243070100,1717243172029,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1717243149000
"M./Mme Ngandeu, Dhoola vous remercie pour votre confiance.",Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction Initiée,b1iPERhr41GG4TeEThUW1720111025015,1720111392393,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1720111097000
Le prestataire a reçu le paiement. Merci d'utiliser Dhoola ,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement reçu par le Prestataire,EtMM9a62IEbH5Z3lseYO1706890693829,1706953468926,914umpyeZkY5lglo8KGumeZWF002,1706891051000
Transaction de M./Mme Ngandeu pour M./Mme ,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous êtes liés a une transaction,cjf9Uws3k4MSpoOODNwo1709475267219,1709476240432,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1709475373000
Transaction pour M./Mme  a échoué,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement échoué,xiDAyGPF2yseGScG4PM41709549862401,1709555288930,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709555070000
La transaction a été REFUSÉE par le prestataire House Innovation/IT Services/Douala,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction REFUSÉE par le Prestataire,3XEYqtsMUX6f1nhovv4t1714828472070,1714836468264,qMHVQGPKvNMdZLX8YnPH29ZYoyG3,1714836464000
Transaction de M./Mme Ngandeu pour M./Mme ,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Vous êtes liés a une transaction,fIv7Grvs91w2UETHQIBn1720109469063,1720110101372,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,1720109537000
"M./Mme Ngandeu, Dhoola vous remercie pour votre confiance.",Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction Initiée,4G5Sz9LAZOtjqrmBNJD61706719509508,1706723930312,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1706723920000
"M./Mme Ngandeu, Dhoola vous remercie pour votre confiance.",Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction Initiée,QopOBHHvdwNU5rZvuLun1720193150320,1720193247603,qMHVQGPKvNMdZLX8YnPH29ZYoyG3,1720193236000
La transaction a été REFUSÉE par le prestataire House Innovation/IT Services/Douala,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction REFUSÉE par le Prestataire,UtWDUx5RzYwUA2OxJZze1709634810423,1709736186458,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709735968000
La transaction a été REFUSÉE par le prestataire House Innovation/IT Services/Douala,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Transaction REFUSÉE par le Prestataire,fIv7Grvs91w2UETHQIBn1720109469063,1720109834767,qMHVQGPKvNMdZLX8YnPH29ZYoyG3,1720109827000
Transaction pour M./Mme kamssu a échoué,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Paiement échoué,TvxbAf6QXq03OYr5j4ii1709553075052,1709555288930,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1709555067000
vous pouvez envoyer le code d’identification à votre bénéficiaire en utilisant le bouton de partage de la transaction. Cliquez ici pour accéder à la transaction!,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Astuce Dhoola,Ps7AlTd1XWV4jTVaE5bg1716121557266,1716121660640,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1716121653000
vous pouvez envoyer le code d’identification à votre bénéficiaire en utilisant le bouton de partage de la transaction. Cliquez ici pour accéder à la transaction!,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1,True,Astuce Dhoola,lR6kWBbBejwfs1mdeCud1715886550474,1715886679169,z5Vl3tUSRgalHfSho6JFNkpjxpn1,1715886651000
